P1,P2,P3,P4,P5,P6,P7,P8,P9,P10_RoofwithInsulationBatt154mm,P10_RoofwithInsulationBatt244mm,P10_RoofwithInsulationBatt89mm,P10_RoofwithInsulationBoard25mm,P10_RoofwithInsulationBoard50mm,P10_RoofwithInsulationBoard75mm,P10_RoofwithInsulationCellularGlass25mm,P10_RoofwithInsulationCellularGlass50mm,P10_RoofwithInsulationCellularGlass75mm,P10_RoofwithInsulationExpandedPerlite25mm,P10_RoofwithInsulationExpandedrubber(rigid)25mm,P10_RoofwithInsulationGlassfiber25mm,P10_RoofwithInsulationGlassfiber50mm,P10_RoofwithInsulationGlassfiber75mm,P10_RoofwithInsulationXPS25mm,P10_RoofwithInsulationXPS50mm,P10_RoofwithInsulationXPS75mm,P10_RoofwithVegetation,P11_DblBronze6mm/13mmAir,P11_DblClr6mm/13mmAir,P11_DblElecAbsBleached6mm/13mmAir,P11_DblElecAbsColored6mm/13mmAir,P11_DblElecRefBleached6mm/13mmAir,P11_DblElecRefColored6mm/13mmAir,P11_DblGreen6mm/13mmAir,P11_DblGrey6mm/13mmAir,P11_DblLoE(e2=.1)Tint6mm/13mmAir,P11_DblLoEElecAbsBleached6mm/13mmAir,P11_DblLoEElecAbsColored6mm/13mmAir,P11_DblLoEElecRefBleached6mm/13mmAir,P11_DblLoEElecRefColored6mm/13mmAir,P11_DblLoESpecSelTint6mm/13mmAir,P11_DblRef-A-HTint6mm/13mmAir,P11_DblRef-A-LTint6mm/13mmAir,P11_DblRef-A-MTint6mm/13mmAir,P11_QuadrupleLoEFilms(88)3mm/8mmKrypton,P11_TrpLoEFilm(33)Bronze6mm/13mmAir,P11_TrpLoEFilm(44)Bronze6mm/13mmAir,P11_TrpLoEFilm(55)Bronze6mm/13mmAir,P11_TrpLoEFilm(66)Bronze6mm/13mmAir,P12,P13,P14,P15_LOWREFLECT-HIGHTRANSSHADE,P15_LOWREFLECT-LOWTRANSSHADE,P15_LOWREFLECT-MEDIUMTRANSSHADE,P15_MEDIUMREFLECT-LOWTRANSSHADE,P15_MEDIUMREFLECT-MEDIUMTRANSSHADE,P16_ContinuousOff,P16_Stepped,P17,P18,P19,P20_G0525mmwood,P20_G0650mmwood,P20_G0710mmwood,P21,P22_ARGON13MM,P22_KRYPTON13MM,P22_XENON13MM,P23_FloorwithInsulationBatt154mm,P23_FloorwithInsulationBatt244mm,P23_FloorwithInsulationBatt89mm,P23_FloorwithInsulationBoard25mm,P23_FloorwithInsulationBoard50mm,P23_FloorwithInsulationBoard75mm,P23_FloorwithInsulationCellularglass25mm,P23_FloorwithInsulationCellularglass50mm,P23_FloorwithInsulationCellularglass75mm,P23_FloorwithInsulationExpandedPerlite25mm,P23_FloorwithInsulationExpandedrubber(rigid)25mm,P23_FloorwithInsulationGlassfiber25mm,P23_FloorwithInsulationGlassfiber50mm,P23_FloorwithInsulationGlassfiber75mm,P23_FloorwithInsulationXPS25mm,P23_FloorwithInsulationXPS50mm,P23_FloorwithInsulationXPS75mm,P24_DblClrLowIron5mm/13mmAir,P24_DblElecAbsBleached6mm/13mmAir,P24_DblLoE(e2=.1)Clr6mm/13mmAir,P24_DblLoE(e2=.2)Clr6mm/13mmAir,P24_DblLoESpecSelClr6mm/13mmAir,P24_TrpLoEFilm(55)Clr6mm/13mAir,P24_TrpLoEFilm(66)Clr6mm/13mmAir,P25_DualDuct,P25_FanCoil,P25_FanCoil-DOAS,P25_PTAC,P25_PTAC-DOAS,P25_PTHP,P25_PTHP-DOAS,P25_PackagedVAV,P25_UnitaryHeatPump,P25_VAVAir-CooledChillers,P25_VAVWater-CooledChillers,P25_VRF,P25_VRF-DOAS,P25_WaterToAirHeatPump,t1,t2,t3,t4,t5
18,28,1.6,0.72,0.57,1.01,1.1,0.15,0.08496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.35,65,0,0,0,1,0,0,0,0.15,85,0.89,0,0,1,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30896.98613485677,12287.594907476392,600.9374286951285,12.35187756824886,80.68750000000007
27,29,0.6,0.74,0.57,0.89,1.37,0.2,0.07552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.3,35,0,0,1,0,0,0,0,0.1,105,0.53,0,0,0,0.45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48690.347295607455,25685.55071380227,586.072232342963,33.1449093087308,288.875
26,30,1.05,0.67,0.54,0.89,1.14,0.5,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.85,0.5,65,1,0,0,0,0,0,1,0.2,30,0.94,1,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18657.292527158483,6930.345453712163,715.9772046870394,11.739447913827084,77.14583333333331
21,31,1.7,0.61,0.57,0.96,1.1,0.2,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.25,70,0,1,0,0,0,1,0,0.2,70,0.9,0,0,1,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33367.20960853356,13261.743142523415,590.9576922171993,12.81413063617285,85.77083333333346
23,30,1.2,0.67,0.36,0.96,1.14,0.3,0.05664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,0.35,80,0,0,0,1,0,0,1,0.35,85,0.59,1,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25766.446541213376,20044.78702387462,637.3752223615276,12.538049233287737,28.33333333333331
28,32,0.55,0.72,0.36,0.96,1.3,0.45,0.02832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.25,30,0,0,0,0,0,1,0,0.2,40,0.57,0,0,0,0.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46907.39854778258,13304.718210625706,693.1388848747487,33.92412868447364,424.0416666666664
28,30,0.5,0.72,0.57,0.96,1.3,0.5,0.02832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,40,1,0,0,0,0,1,0,0.1,35,0.9,0,0,1,0.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29311.75175726325,18513.98562316509,642.13078758027,36.18743276134504,487.5208333333334
23,30,1.4,0.61,0.36,0.89,1.3,0.3,0.02832,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.45,65,0,0,0,0,1,0,0,0.4,50,0.57,0,0,1,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29299.45998066194,20270.86443997383,630.16441036913,19.54775400167483,135.87500000000023
25,28,0.3,0.61,0.36,1.01,1.37,0.1,0.00944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.1,110,0,0,0,0,1,0,0,0.45,40,0.51,0,0,0,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17110.449433019636,6488.306660968555,772.2588397549004,11.91580777387253,66.58333333333329
21,32,1.05,0.67,0.57,0.89,1.37,0.35,0.05664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,85,0,0,0,1,0,1,0,0.15,50,0.85,1,0,0,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49840.69457647014,26353.601930494093,585.126903386529,32.22077527118557,25.89583333333335
21,29,0.8,0.67,0.54,0.96,1.1,0.3,0.03776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.85,0.25,85,0,0,1,0,0,0,1,0.4,50,0.57,0,1,0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36759.37895621284,24633.77020043217,584.8054757593876,12.607158459905143,80.6041666666668
24,31,1.65,0.61,0.54,0.96,1.37,0.15,0.03776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.25,95,0,0,0,1,0,0,1,0.5,90,0.79,1,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24395.1520443049,8174.191618913322,651.9585927037845,11.371447672588872,243.89583333333317
21,32,1.7,0.67,0.54,0.96,1.14,0.5,0.0944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.5,50,0,1,0,0,0,1,0,0.01,110,0.4,0,0,1,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24043.81551089077,19223.90930926184,583.0279991478224,29.66474364212823,525.9791666666666
27,28,1.35,0.61,0.54,0.96,1.14,0.25,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.2,90,0,0,0,1,0,1,0,0.2,105,0.82,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19428.612190225696,16479.077457720552,617.2055923144527,31.31814243156673,370.95833333333326
22,30,1.3,0.67,0.54,0.96,1.14,0.35,0.0472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.2,100,1,0,0,0,0,0,1,0.25,105,0.79,0,0,1,0.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35887.82944186335,22745.83124537236,610.9614161857088,19.23541369347906,227.29166666666663
26,29,1.8,0.67,0.54,0.96,1.1,0.45,0.02832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6,0.4,70,0,0,0,0,1,0,0,0.25,45,0.3,0,0,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77197.56333544449,20271.74578229957,602.5388284583445,30.31011099589388,79.20833333333337
26,29,0.95,0.72,0.36,0.96,1.1,0.4,0.05664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45,0.5,60,0,0,0,1,0,1,0,0.2,110,0.54,1,0,0,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20093.65504076961,10674.154976617574,648.4449695812111,14.172464788684277,20.33333333333331
20,32,1.65,0.74,0.57,1.01,1.14,0.45,0.0944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.15,115,0,0,1,0,0,0,0,0.5,110,0.51,0,0,1,0.01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64473.87214578651,32075.86535849363,555.563496855809,30.582976232053102,384.1458333333334
21,32,1.7,0.67,0.54,0.96,1.14,0.5,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.2,110,0,0,1,0,0,0,1,0.15,50,0.82,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65239.038090689806,33611.97152374036,509.58271774105833,20.32072363953369,163.4999999999996
24,30,1.4,0.67,0.54,1.01,1.3,0.4,0.02832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,0.01,85,0,0,0,0,1,0,1,0.25,50,0.79,0,0,1,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26512.61234809639,21663.115396539248,581.2689782532312,32.7821154254295,258.41666666666663
23,31,0.9,0.67,0.57,0.96,1.14,0.35,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.25,100,0,0,0,0,1,0,1,0.45,70,0.59,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33621.01224305779,21147.13747301016,625.5893489326993,19.63448473194667,138.33333333333312
25,31,0.65,0.74,0.54,0.96,1.1,0.5,0.03776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.01,55,0,0,0,0,0,0,1,0.3,50,0.89,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11881.15313547961,12150.878846239151,695.3951287393689,32.05178009561856,107.33333333333329
25,32,1.9,0.67,0.54,0.89,1.1,0.25,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.3,85,1,0,0,0,0,0,1,0.25,105,0.79,0,0,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23010.782944657145,18997.24586046317,589.680217019599,31.092513661675707,334.62500000000006
24,32,0.45,0.67,0.36,1.01,1.1,0.5,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3,0.01,40,0,0,1,0,0,0,0,0.45,55,0.4,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18981.44020150109,6852.747660772908,671.4705326678658,12.288681046282962,131.06250000000009
23,31,1.3,0.61,0.36,0.89,1.37,0.25,0.00944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.05,0.25,100,0,0,0,1,0,0,0,0.5,80,0.51,0,1,0,0.35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10865.989112152984,7477.789423984738,707.9656281346948,11.978523851954366,163.12499999999986
26,29,0.65,0.72,0.54,1.01,1.14,0.45,0.03776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9,0.4,80,0,0,1,0,0,0,0,0.4,70,0.45,0,0,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16174.487027538207,13959.438165432925,729.0342334051414,12.028771577541812,191.2916666666665
22,31,1.35,0.67,0.54,0.89,1.14,0.4,0.0472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,0.2,65,0,0,0,0,1,0,1,0.4,80,0.77,0,0,1,0.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33578.35902087292,21723.54505018621,610.9091138613297,19.35291801418764,234.0624999999999
19,29,1.5,0.61,0.36,0.89,1.37,0.5,0.03776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.3,75,0,0,0,0,0,0,1,0.5,65,0.8,0,0,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16333.805931094194,16319.667224616447,619.1587585514088,30.495968136107567,66.77083333333334
28,29,0.3,0.61,0.54,0.96,1.3,0.3,0.00944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.4,110,0,0,0,1,0,1,0,0.45,60,0.59,1,0,0,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10095.475922352802,5123.71076963661,924.5482346571156,11.79202756725227,29.29166666666664
22,30,1.6,0.67,0.36,0.89,1.3,0.35,0.05664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.65,0.4,85,0,0,0,1,0,0,1,0.35,55,0.59,0,1,0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50390.68831872174,27541.827543395204,576.3265083968838,30.146987329844823,37.83333333333334
22,29,1.55,0.67,0.36,0.89,1.3,0.35,0.08496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.25,90,1,0,0,0,0,0,1,0.25,50,0.84,1,0,0,0.35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53067.54575034522,14759.34984811435,595.2101883355889,13.29931393874732,159.68749999999983
20,28,0.55,0.74,0.57,0.89,1.37,0.35,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,30,0,1,0,0,0,0,0,0.01,30,0.91,0,0,1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10455.576094924258,6952.188817558547,786.8015596762779,12.38532168680892,32.229166666666664
25,29,1.0,0.67,0.54,0.89,1.14,0.25,0.03776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.3,85,0,0,0,1,0,0,1,0.4,50,0.8,0,0,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14649.037011572582,13582.219822212894,659.126239687845,32.195386516750936,210.9166666666666
19,32,0.65,0.72,0.36,0.89,1.37,0.45,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3,0.45,50,0,0,0,0,0,0,0,0.5,60,0.4,0,1,0,0.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16902.602080104556,16073.752569345852,653.7533263345332,32.4791653021505,238.58333333333337
24,28,1.55,0.61,0.36,1.01,1.1,0.2,0.00944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0.01,35,0,0,0,1,0,1,0,0.15,110,0.86,0,1,0,0.15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14191.435759929993,14347.276049266751,667.6366048704728,33.91439956718323,432.3125
27,31,1.7,0.61,0.57,0.89,1.14,0.35,0.01888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,45,0,1,0,0,0,1,0,0.1,120,0.69,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15895.697691568846,8950.543304431749,650.4385244354844,11.898020347577525,270.79166666666674
20,28,0.75,0.61,0.57,1.01,1.1,0.5,0.0944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.1,115,0,0,1,0,0,1,0,0.25,30,0.85,0,0,0,0.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126106.44164746716,31896.50238275809,606.519207735307,30.0855408643969,143.89583333333334
20,32,0.15,0.74,0.57,1.01,1.37,0.15,0.07552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0.1,35,0,1,0,0,0,1,0,0.1,50,0.82,0,0,1,0.01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50857.73934405687,21173.691338684595,573.2780500806897,14.416640646326645,124.02083333333344
23,32,1.55,0.61,0.36,0.96,1.14,0.45,0.0944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.1,35,0,1,0,0,0,0,1,0.1,120,0.4,0,1,0,0.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64013.331120582094,33001.9355896462,512.17952337964,19.95252654032639,80.2916666666669
18,32,1.75,0.67,0.54,0.89,1.14,0.25,0.08496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.35,90,0,0,0,0,1,0,1,0.3,90,0.57,1,0,0,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53231.52449040815,14738.697853471556,589.3879202435323,12.569545424692032,145.0624999999998
25,28,0.4,0.61,0.36,1.01,1.37,0.45,0.08496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.05,0.01,70,1,0,0,0,0,0,0,0.1,35,0.9,0,0,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21514.863293464765,11077.219952568748,685.4520757649578,15.22408922423276,292.60416666666646
22,31,1.5,0.74,0.54,0.89,1.37,0.3,0.08496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.3,80,1,0,0,0,0,1,0,0.15,90,0.89,1,0,0,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73896.67096439387,19125.402892856662,517.4688074611762,14.7775353912383,275.27083333333354
27,29,1.85,0.61,0.57,1.01,1.1,0.25,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.4,35,0,0,0,0,1,1,0,0.01,85,0.3,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89950.64632362718,49448.64504997444,507.6790323428168,43.61024793990524,441.1250000000001
